COD_EMPRESA;NOME_EMPRESA;COD_TAB_PRECO;NOME_TAB_PRECO;DT_VIGOR;PRECO;TIPO;COD_PRODUTO;DESCRICAO;MARCA;COD_FORNECEDOR;NOME_FORNECEDOR;COD_ITEM_NBS;PARTNUMBER;MARGEM;DESP_VARIAVEL;TIPO_PRECIFICACAO;NIVEL_MARGEM;GRUPO_DESCONTO;ESTOQUE;CUSTO_MEDIO;VALOR_ESTOQUE;CUSTO_OPE;PIS_COFINS;ICMS
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;6,04;Valor;1274;MANGUEIRA CAVALETE MOTOR MWM D/TD229 0001274;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;03873013.2;922508610294E;;;Não Atualiza Preço na Entrada;;MWM1;94;2,9909;281,1446;2,9806;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;135,1;Valor;1300;MANGUEIRA COLETOR ADMISSAO TURBO 0001300;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS11304.0;922908610364E;;;Não Atualiza Preço na Entrada;;MWM1;1;62,45;62,45;62,45;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;65,33;Valor;1307;MANGUEIRA BOMBA AGUA MOTOR MWM X12TCE 0001307;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2W0121629.0;961008610394E;;;Não Atualiza Preço na Entrada;;MWM1;1;31,8902;31,8902;31,8902;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;50,99;Valor;3087;MANGUEIRA BOMBA DAGUA  TERMOSTATO 0003087;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS10423.0;922508610094E;;;Não Atualiza Preço na Entrada;;MWM1;3;24,5261;73,5783;24,5261;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;28,1;Valor;485;MANGUEIRA BOMBA DAGUA INTERCOOLER MARITIMO 0000485;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS11711.0;922908610584E;;;Não Atualiza Preço na Entrada;;MWM1;2;13,04;26,08;13,04;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;5,11;Valor;1681;PARAFUSO ALLEN 10X40MM 0001681;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAE105257.0;602007001040E;;;Não Atualiza Preço na Entrada;;MWM1;10;2,01;20,1;2,01;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;22,33;Valor;1536;PARAFUSO ALLEN 12X35MM FIX  VOLANTE D229 0001536;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;T11105385.0;602007101235E;;;Não Atualiza Preço na Entrada;;MWM1;10;7,6517;76,517;7,6517;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;15,72;Valor;3041;PARAFUSO ALLEN 12X50MM MOTOR MWM SPRINT 0003041;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD199110P.0;602007721250E;;;Não Atualiza Preço na Entrada;;MWM1;1;5,1822;5,1822;5,1822;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;11,09;Valor;2034;PARAFUSO ALLEN 12X55MM FIX VOLANTE MOTOR SPRINT 0002034;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD199110E.0;602007001255E;;;Não Atualiza Preço na Entrada;;MWM1;36;3,8564;138,8304;3,8564;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;16,16;Valor;716;PARAFUSO ALLEN 12X55MM MWM 0000716;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;N0447571.0;602007101255E;;;Não Atualiza Preço na Entrada;;MWM1;18;6,4853;116,7354;6,4853;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;25,29;Valor;47;PARAFUSO ALLEN 16X40MM VOLANTE MOTOR MWM X10/X12 0000047;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAR105385.0;602007001640E;;;Não Atualiza Preço na Entrada;;MWM1;14;9,1678;128,3492;9,1678;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;32,96;Valor;3222;PARAFUSO CABECOTE MOTOR MWM NGD9.3E 370CV 0003222;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2U2103448CQ.0;1833029C4E;;;Não Atualiza Preço na Entrada;;MWM3;32;15,5105;496,336;15,5105;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;22,56;Valor;3365;PARAFUSO ALLEN 16X65 POLIA MOTOR MWM X10/X12/ D229 0003365;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TL7105257.0;602007001665E;;;Não Atualiza Preço na Entrada;;MWM1;23;9,0141;207,3243;8,947;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;26,44;Valor;615;PARAFUSO CABECOTE 0000615;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAE103385A.0;961203500024E;;;Não Atualiza Preço na Entrada;;MWM1;214;10,4765;2241,971;10,4765;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;26,69;Valor;2372;PARAFUSO CABECOTE 14X135MM MOTOR MWM D/TD229 0002372;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;T11103385.0;922903500504E;;;Não Atualiza Preço na Entrada;;MWM1;12;10,5784;126,9408;10,5784;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;35,22;Valor;2834;PARAFUSO CABECOTE 14X165MM MOTOR MWM SPRINT 0002834;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;062103384.0;940703500014E;;;Não Atualiza Preço na Entrada;;MWM1;24;14,0724;337,7376;14,0724;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;30,88;Valor;3710;PARAFUSO BIELA MOTOR MWM X10/X12 / D229 0003710;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD105425A.0;961003530014E;;;Não Atualiza Preço na Entrada;;MWM1;31;12,5411;388,7741;12,2409;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;15,04;Valor;3797;PARAFUSO BIELA MOTOR NGD 9.3 0003797;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2U2103448CJ.0;1840363C1E;;;Não Atualiza Preço na Entrada;;MWM3;24;3,2771;78,6504;3,2771;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;41,05;Valor;4513;PARAFUSO DODECAGONAL CABECOTE CILINDROS 0004513;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;021675047.0;7001658C1E;;;Não Atualiza Preço na Entrada;;MWM1;44;16,4317;722,9948;16,4317;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;18,21;Valor;3734;PARAFUSO BIELA MOTOR 4.08 ELETRON. 0003734;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD199110AE.0;940803530014E;;;Não Atualiza Preço na Entrada;;MWM1;7;7,1726;50,2082;7,1726;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;20,23;Valor;1478;PARAFUSO FIXA CABECOTE C/ROSCA NA CABE 0001478;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;04183542.0;922903500514E;;;Não Atualiza Preço na Entrada;;MWM1;9;7,9118;71,2062;7,9118;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;10,16;Valor;1216;PARAFUSO FIXACAO DISCO ENG.INTER.SPRIN 0001216;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15287.0;602002721270E;;;Não Atualiza Preço na Entrada;;MWM1;3;2,34;7,02;2,34;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;3,11;Valor;2079;PARAFUSO ESCARIADO MOTOR MWM SPRINT ELETRONICO 0002079;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;062105229.0;602031210308E;;;Não Atualiza Preço na Entrada;;MWM1;27;1,1875;32,0625;1,1875;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;33,33;Valor;889;PARAFUSO CABECOTE ALCA MOTOR MWM X10/X12 0000889;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD103385A.0;961203500034E;;;Não Atualiza Preço na Entrada;;MWM1;23;13,4061;308,3403;13,4061;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;31,74;Valor;2826;MOLA VALVULA ADM/ESCAPE MOTOR MWM X10/X12 0002826;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2TJ109623.1;902403001060E;;;Não Atualiza Preço na Entrada;;MWM1;12;12,8533;154,2396;12,8533;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;37,64;Valor;3886;MOLA VALVULA ESCAPE/ADMISSAO MOTOR MWM D/TD229 0003886;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;04183520.0;902403101260E;;;;;MWM1;4;9,8893;39,5572;9,8893;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;37,64;Valor;4207;MOLA VALVULA ESCAPE/ADMISSAO MOTOR MWM D/TD229 0004207;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;04183520.1;902403101260E;;;Não Atualiza Preço na Entrada;;MWM1;19;10,9633;208,3027;10,9633;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;32,24;Valor;4460;MOLA VALVULA 0004460;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;021748913.0;7001904C1E;;;Não Atualiza Preço na Entrada;;MWM1;22;3,6617;80,5574;3,6617;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;190,29;Valor;24633;NIPLE M/F 16MM X 3/8" NPT 0024633;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;T11145869.0;922903550014E;;;Não Atualiza Preço na Entrada;;MWM1;1;12,805;12,805;12,805;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;26,01;Valor;2766;NIPLE PRISIONEIRO CABECOTE DELIVERY 0002766;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2P0103557.0;940703600034E;;;Não Atualiza Preço na Entrada;;MWM1;8;8,4472;67,5776;8,4472;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;19,65;Valor;4421;NIPLE 0004421;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2TB121250.0;961003550154E;;;Não Atualiza Preço na Entrada;;MWM1;1;2,84;2,84;2,84;9,25;
7;SA;;;;;;2888;PINO ENGATE MOLA ACELERADOR 0002888;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAR130107.0;961003510024E;;;;;MWM1;3;4,74;14,22;4,74;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;1,08;Valor;3464;PINO ELASTICO 0003464;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2TA105395.0;602201500414E;;;Não Atualiza Preço na Entrada;;MWM1;13;;4,706;;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;2,87;Valor;1913;PARAFUSO MANCAL CENTRAL DO CABECOTE MOTOR 0001913;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15030.0;902002420865E;;;Não Atualiza Preço na Entrada;;MWM1;110;1,147;126,17;1,147;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;13,37;Valor;4462;PARAFUSO M12 X 58 0004462;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;021371470.0;961203530014E;;;Não Atualiza Preço na Entrada;;MWM1;10;4,661;46,61;4,661;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;2,4;Valor;3064;PARAFUSO M6X20 CONDENSADOR DE GAS 0003064;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15001.0;602002600620E;;;Não Atualiza Preço na Entrada;;MWM1;5;;4,03;;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;15,9;Valor;1427;PARAFUSO OCO CANO RETORNO 0001427;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;03873116.0;904043300820E;;;Não Atualiza Preço na Entrada;;MWM1;32;5,223;167,136;5,223;9,25;
7;SA;;;;;;2644;PARAFUSO OCO MOTOR 4.08 ELETRON. 0002644;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;062145541A.0;940703500184E;;;;;MWM1;2;4,718;9,436;4,718;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;18,73;Valor;447;PARAFUSO OCO M14 X 26 0000447;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;021677351.0;7002088C1E;;;Não Atualiza Preço na Entrada;;MWM1;4;4,79;19,16;4,79;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;49,66;Valor;3212;PARAFUSO OCO M14X32 0003212;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS12570.0;7002089C1E;;;Não Atualiza Preço na Entrada;;MWM1;10;12,9592;129,592;12,9592;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;1,98;Valor;1203;PARAFUSO OCO TUBO RETORNO 6X13 0001203;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAE130233.0;940703500044E;;;Não Atualiza Preço na Entrada;;MWM1;141;;111,0798;;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;21,83;Valor;1237;PARAFUSO OCO 10MM NF 0001237;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2TA127245A.0;904043200004E;;;Não Atualiza Preço na Entrada;;MWM1;12;7,5221;90,2652;7,5221;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;26,26;Valor;1014;PARAFUSO OCO 14MM  DIN 7643-10 0001014;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RH127523.0;604043400010E;;;Não Atualiza Preço na Entrada;;MWM1;8;10,3598;82,8784;10,3598;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;11,88;Valor;4228;PARAFUSO SEXTAVADO 10X100 COM FLANGE MOTOR X10/X12 0004228;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD199103.0;902002431010E;;;Não Atualiza Preço na Entrada;;MWM1;4;4,6129;18,4516;4,6129;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;4,4;Valor;1406;PARAFUSO SEXTAVADO 10X20MM 0001406;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD105385A.0;602002601020E;;;Não Atualiza Preço na Entrada;;MWM1;9;1,728;15,552;1,728;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;14,5;Valor;3371;PARAFUSO OCO 8X15MM 0003371;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;062103155.0;940703500024E;;;Não Atualiza Preço na Entrada;;MWM1;16;4,7868;76,5888;4,7868;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;6,07;Valor;2903;PARAFUSO SEXTAVADO 10X45 MOTOR MWM X10/X12 0002903;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAE129593.0;902002421045E;;;Não Atualiza Preço na Entrada;;MWM1;248;2,4245;601,276;2,4016;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;2,94;Valor;922;PARAFUSO SEXTAVADO 8X30MM 0000922;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD121981.0;602002600830E;;;Não Atualiza Preço na Entrada;;MWM1;190;1,0268;195,092;1,0268;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;3,55;Valor;613;PARAFUSO POLIA 8X45 MOTOR MWM 4.08TCE/ X10/X12 0000613;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAE115723A.0;602002600845E;;;Não Atualiza Preço na Entrada;;MWM1;31;1,2788;39,6428;1,2788;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;4,71;Valor;614;PARAFUSO SEXTAVADO/FALANGE 0000614;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAE115723D.0;602002600860E;;;Não Atualiza Preço na Entrada;;MWM1;14;;12,18;;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;32,49;Valor;348;PARAFUSO SEXT.COLEOR ESCAPE 4.08 ELETRON. 0000348;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD199110AC.0;940703500174E;;;Não Atualiza Preço na Entrada;;MWM1;10;12,752;127,52;12,752;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;23,22;Valor;481;PARAFUSO REGULADOR FOLGA VALVULA 0000481;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2TJ109351.0;961003580014E;;;Não Atualiza Preço na Entrada;;MWM1;11;7,948;87,428;7,948;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;16,59;Valor;3231;PARAFUSO REGULAGEM FOLGA VALVULA 0003231;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;021748978.0;7001817C3E;;;Não Atualiza Preço na Entrada;;MWM1;8;6,505;52,04;6,505;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;2,19;Valor;882;PARAFUSO 8X16MM MOTOR MWM X10/X12 0000882;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD115723.0;902002420815E;;;Não Atualiza Preço na Entrada;;MWM1;162;;92,8098;;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;3,69;Valor;2666;PARAFUSO 8X35 LENTICULAR 0002666;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD145549.0;602002600835E;;;Não Atualiza Preço na Entrada;;MWM1;82;1,4342;117,6044;1,4342;9,25;
7;SA;;;;;;4028;PARAFUSO SANGRIA BOMBA E FILTRO-FURADO 0004028;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAE127697.0;606907420102E;;;;;MWM1;7;;3,78;;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;2,63;Valor;4229;PARAFUSO SETAVADO 6X16 0004229;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD199110A.0;602002600616E;;;Não Atualiza Preço na Entrada;;MWM1;50;;44,09;;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;15,76;Valor;1431;PARAFUSO TUBO BOMBA INJETORA 0001431;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS19135.0;70740375E;;;Não Atualiza Preço na Entrada;;MWM1;2;3,947;7,894;3,947;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;2,61;Valor;63;PARAFUSO TUBO SUCCAO 8X35 MOTOR MWM X10/X12 / D229 0000063;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAF145549.0;902002420835E;;;Não Atualiza Preço na Entrada;;MWM1;22;1,0384;22,8448;1,0384;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;54,25;Valor;3495;PARAFUSO REGULAGEM VALVULA MOTOR MWM SPRINT 0003495;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15542.0;940703580046E;;;Não Atualiza Preço na Entrada;;MWM1;9;21,192;190,728;21,192;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;34,98;Valor;4405;PARAFUSO REGULAGEM VALVULA MOTOR MWM SPRINT 0004405;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15109.0;940703580044E;;;Não Atualiza Preço na Entrada;;MWM1;20;14,08;281,6;14,08;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;55,26;Valor;908;PARAFUSO REGULAGEM 4.08 ELETRON. 0000908;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD199110AD.0;940703580064E;;;Não Atualiza Preço na Entrada;;MWM1;12;21,6853;260,2236;21,6853;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;21,5;Valor;4007;PARAFUSO SEXT. C/FLANGE 0004007;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAR199311.0;902002521670E;;;Não Atualiza Preço na Entrada;;MWM1;20;7,2245;144,49;7,2245;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;5,11;Valor;2610;PARAFUSO SEXTAVADO C/ FLANGE M10 X 16 0002610;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAE130813.0;902002421016E;;;Não Atualiza Preço na Entrada;;MWM1;1;1,3107;1,3107;1,3107;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;4,71;Valor;2879;PARAFUSO SEXTAVADO CARCACA VOLANTE 0002879;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAC103217A.0;602002601035E;;;Não Atualiza Preço na Entrada;;MWM1;3;1,7127;5,1381;1,7127;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;2,4;Valor;1997;PARAFUSO SEXTAVADO C/FLANGE 8X16MM 0001997;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RD115723B.0;602002600816E;;;Não Atualiza Preço na Entrada;;MWM1;94;;88,36;;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;6,42;Valor;62;PARAFUSO SEXTAVADO COM FLANGE 0000062;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAE199367.0;902002421235E;;;Não Atualiza Preço na Entrada;;MWM1;1;1,2525;1,2525;1,2525;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;2,52;Valor;1343;PARAFUSO 0001343;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2RP199101.0;902002420825E;;;Não Atualiza Preço na Entrada;;MWM1;32;;21,344;;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;29,81;Valor;3604;PARAFUSO SEXTAVADO FLANGEADO 0003604;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS11257.0;902002521665E;;;Não Atualiza Preço na Entrada;;MWM1;2;7,9033;15,8066;7,9033;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;6,38;Valor;196;PARAFUSO SEXTAVADO FLANGEADO 11.9 0000196;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAE103217.0;902002421230E;;;Não Atualiza Preço na Entrada;;MWM1;10;2,444;24,44;2,444;9,25;
7;SA;;;;;;1540;PARAFUSO 0001540;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15389.0;602002610811E;;;;;MWM1;6;;1,5;;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;7,53;Valor;1158;PARAFUSO 10X70 SEXTAVADO ACO 11.9 0001158;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TAE109251.0;902002421070E;;;Não Atualiza Preço na Entrada;;MWM1;24;2,9586;71,0064;2,9817;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;9,6;Valor;4504;PARAFUSO 0004504;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;021896489.0;7004144C1E;;;Não Atualiza Preço na Entrada;;MWM1;10;2,51;25,1;2,51;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;29,78;Valor;982;PARAFUSO M14 X 152 0000982;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS12559.0;961203500094E;;;Não Atualiza Preço na Entrada;;MWM1;5;7,772;38,86;7,772;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;23,88;Valor;3219;PARAFUSO M14 X 152 0003219;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS12560.0;961203500084E;;;Não Atualiza Preço na Entrada;;MWM1;24;6,2388;149,7312;6,2388;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;2,87;Valor;4388;PARAFUSO M8 X 12 0004388;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2TB903103C.0;602002600812E;;;Não Atualiza Preço na Entrada;;MWM1;99;;75,6459;;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;8,19;Valor;3234;PARAFUSO M8 X 65 FIXACAO BALANCIM 0003234;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;021763766.0;7001601C1E;;;Não Atualiza Preço na Entrada;;MWM1;5;2,136;10,68;2,136;9,25;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;213,89;Valor;329;POLIA TENSORA MOTOR MWW X12TCE 0000329;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;2R0903119C.0;7002115C1E;;;Não Atualiza Preço na Entrada;;MWM1;4;105,4851;421,9404;105,4851;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;693,1;Valor;39918;POLIA 0039918;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS12520.0;961203810094E;;;Não Atualiza Preço na Entrada;;MWM1;1;239,06;239,06;239,06;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;341,01;Valor;13700;POLIA DO ALTERN. DUPLA FORD CARGO 0013700;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;TJG903119.1;922903810444E;;;Não Atualiza Preço na Entrada;;MWM1;1;54,225;54,225;54,225;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;32,16;Valor;2325;PONTE FIXACAO 0002325;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;023100360.0;961206530044E;;;Não Atualiza Preço na Entrada;;MWM1;2;8,9;17,8;8,9;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;419,81;Valor;46268;POLIA ESTRIADA SUPORTE VENTILADOR 0046268;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS11746.1;941003810064E;;;Não Atualiza Preço na Entrada;;MWM1;1;211,18;211,18;211,18;;
7;SA;7001;SALVADOR-BA-BASE;01/06/2021;233,65;Valor;4155;POLIA FRIZADA C/ PARAFUSO MOTOR MWM 0004155;MWM;100;INTERNATIONAL IND AUT DA AMERICA DO SUL LTDA MWM;JS15294.0;940703810094E;;;Não Atualiza Preço na Entrada;;MWM1;2;112,641;225,282;112,641;;
